회사명,거래소코드,회계년도,자산,부채,자본,유동자산,현금및현금성자산,유동부채,장기차입금,단기차입금,매출액,매출원가,당기순이익,법인세비용차감전순이익,영업활동으로인한현금흐름,,,
현대에이치티(주),39010,2020/09,109533473,25923140,83610333,64309679,24060178,24129915,0,0,71767002,57400233,6541535,7581845,10055909,,,
현대에이치티(주),39010,2021/09,113947150,22961708,90985441,56069908,12054299,22145766,0,0,68213528,55066030,6869384,7943390,-2133846,,,
현대정보기술(주),26180,2009/09,206031934,141593673,64438261,81365784,11043591,122179010,0,3380000,168144749,152870018,2000128,2000128,14394727,,,
현대정보기술(주),26180,2010/09,184920476,110581478,74338998,52755255,8541732,82151341,10655295,0,140306285,129544992,-2794979,-2794979,-4659327,,,
현대정보기술(주),26180,2011/09,165140317,103989522,61150795,43994207,1914507,54202665,20000000,9000000,119944880,114548545,584452,584452,4427688,,,
현대정보기술(주),26180,2012/09,155630186,100024885,55605301,36307250,1564392,80333931,0,14000000,133461885,131988515,-3827748,-3827748,-279940,,,
현대정보기술(주),26180,2013/09,154079314,113720944,40358370,43616089,1066810,79993689,0,50000000,104135776,109508015,-10620279,-10620279,-17435275,,,
현대정보기술(주),26180,2014/09,141540202,114305998,27234204,35133655,986128,80698945,0,47700000,98636665,102604400,-8947727,-8947727,-8029498,,,
현대정보기술(주),26180,2015/09,138798545,112960919,25837626,32764174,2288417,88657934,0,49000000,101651868,100780434,-3606676,-3606676,526666,,,
현대정보기술(주),26180,2016/09,160765704,112209606,48556098,51079068,581152,86582615,0,59000000,111483107,107782981,-250482,-250482,34395,,,
현대정보기술(주),26180,2017/09,169207293,119093235,50114058,56412663,452301,92688680,0,60561796,110408832,107070428,-635971,-624503,9040815,,,
현대정보기술(주),26180,2018/09,173893266,125802106,48091161,52221737,1498428,97212041,0,61000000,104348109,103394801,-3133084,-3133084,4053840,,,
현우산업(주),92300,2009/09,69491590,29465494,40026096,43988589,12958802,24835446,4159692,7732699,60904138,49189697,7155891,8918834,5479645,,,
현우산업(주),92300,2010/09,102805390,48879839,53925551,38530301,3590117,44403093,4061261,17933225,72160269,63883945,2293133,3419658,-220979,,,
현우산업(주),92300,2011/09,114194201,56795356,57398845,31133294,2383686,47909399,8150000,27853793,75476104,70083649,-92795,36580,3075719,,,
현우산업(주),92300,2012/09,116088778,55523773,60565006,32211954,5180787,45544976,7186453,26423776,75329231,69096276,2284265,2527398,4668741,,,
현우산업(주),92300,2013/09,126932440,66405385,60527055,35989916,11537182,50289368,8550464,25336243,71020930,67586945,-1031193,-635503,10244458,,,
현우산업(주),92300,2014/09,120550303,64763418,55786885,34151520,2756882,56913497,7522990,28817559,64910512,64303579,-2860214,-3148061,2245162,,,
현우산업(주),92300,2015/09,118929397,65299547,53629849,37286404,5846372,58931595,6367953,27064841,78284056,72202226,-924119,-1166220,8260288,,,
현우산업(주),92300,2016/09,117489673,59977289,57512384,38973221,8798068,47414387,12562901,16281669,89529519,81104460,2211146,2920177,10686192,,,
현우산업(주),92300,2017/09,129022845,66080007,62942838,47673882,14922780,51552700,14527307,14818166,95126789,85453374,3104123,3860025,6866425,,,
현우산업(주),92300,2018/09,154092760,83220604,70872156,58461160,14229927,54026664,24045591,12925900,107564991,98895613,5754158,7825197,5489384,,,
현우산업(주),92300,2019/09,167473718,92173411,75300307,58682721,11930722,66639880,23375564,16904400,124752593,113374653,2215425,3035813,6507841,,,
현우산업(주),92300,2020/09,191677487,118394069,73283419,66958845,3451925,81660067,36698002,30153488,112013792,105501871,-983875,-1172069,-1507953,,,
현우산업(주),92300,2021/09,198859066,122431344,76427722,97685566,14071121,86458230,35549118,12821573,136245675,123662334,307544,1967489,14323200,,,
현진소재(주),53660,2009/09,416511686,214877180,201634506,237269911,37206305,168366646,27076700,93680960,255670631,211715346,22674031,32284026,-1989049,,,
현진소재(주),53660,2010/09,394878361,216054748,178823613,190807126,14041562,176907441,25799150,108090869,200776577,211517465,-21137980,-27402104,-23011368,,,
현진소재(주),53660,2011/09,471472405,273862318,197610086,267661785,8459216,196264675,39800750,106146579,303367483,284313130,3476298,5647635,-30329922,,,
현진소재(주),53660,2012/09,418305102,219047239,199257863,224386249,14805618,145460981,35872100,87726440,282153332,265948875,1637138,2840418,12073000,,,
현진소재(주),53660,2013/09,404605102,227068681,177536421,215895870,2648803,165102061,25960922,116888482,171801761,173255542,-22527473,-24839026,1490604,,,
현진소재(주),53660,2014/09,498538083,317647477,180890606,271916977,1541984,258108477,45401130,166268697,223161321,211586050,-864021,-876876,-19029273,,,
현진소재(주),53660,2015/09,328399127,273164257,55234870,163615541,2405526,224989126,37863110,158296073,186533535,179095951,-51054658,-51054658,35513497,,,
현진소재(주),53660,2016/09,200848559,193132109,7716451,65674948,2672954,151670221,21664490,100740692,135128368,118980131,1549028,1549028,10133724,,,
현진소재(주),53660,2017/09,191161867,179951686,11210180,63964278,2073396,160903529,12287000,94361336,108320781,98844333,-919048,-919048,-6212804,,,
현진소재(주),53660,2018/09,186717027,172282206,14434822,87911723,1209087,149864266,11036100,88588884,88346492,96805762,-21262989,-21262989,-13225735,,,
현진소재(주),53660,2019/09,174321742,151068306,23253436,66313594,473793,144751240,2652997,72769186,91757310,95563357,-34856936,-34856936,-6592286,,,
현진소재(주),53660,2020/09,74548960,117794706,-43245746,18201601,1434413,116684556,0,64524180,9137802,18812559,-23974161,-23974161,-16028876,,,
현진소재(주),53660,2021/09,63137413,118209896,-55072484,11614945,848309,117312621,0,68849392,11928010,14154838,-9842300,-9842300,-1564245,,,
화성밸브(주),39610,2009/12,40334942,14539146,25795796,30783286,2027410,7770941,450000,3000000,40083989,30766872,3728877,4801556,1937489,,,
화성밸브(주),39610,2010/12,48763739,18145073,30618666,37328059,1138354,11122563,350000,3700000,42272822,33898047,3742252,4596441,2472879,,,
화성밸브(주),39610,2011/12,60656880,22990005,37666875,41764852,2039598,8622881,6750000,900000,50773258,39021861,4844787,5766231,9004007,,,
화성밸브(주),39610,2012/12,66231320,23149990,43081330,46547605,1007424,9830433,5250000,1180000,52511479,41894316,5044162,6133655,1962384,,,
화성밸브(주),39610,2013/12,69043527,21980427,47063100,47698071,1245291,11648476,1550060,3400000,46601509,37137316,3295798,4704555,4452049,,,
화성밸브(주),39610,2014/12,67064571,15595287,51469284,45581505,3062478,5862659,3300100,0,35732507,29536807,3640391,4632400,3229514,,,
화성밸브(주),39610,2015/12,70150469,18196067,51954402,48659202,5137176,8519976,0,3300040,39547129,32711644,1453124,1704635,-463727,,,
화성밸브(주),39610,2016/12,76859526,23365060,53494466,49369217,2328588,14697380,4000000,3768949,42335341,35973613,1704647,2141692,-1345534,,,
화성밸브(주),39610,2019/09,94735852,22581373,72154479,63052725,11332135,14897068,4000000,0,48602704,41482549,2135192,2549077,3886378,,,
화성밸브(주),39610,2020/09,101012777,27517214,73495563,62502410,4451752,17000342,6400000,0,43401652,37019825,722078,854891,3396302,,,
화성밸브(주),39610,2021/09,102603243,26546962,76056281,60241793,3693610,4775732,18500000,0,50591032,44064407,1225672,1369923,410402,,,
화일약품(주),61250,2009/09,72891923,21198706,51693218,53553285,1934746,19996555,665460,12813367,53088367,44328682,3887399,4812788,4063798,,,
화일약품(주),61250,2010/09,98430305,34203060,64227246,65067752,3808430,17661470,4102545,9162492,56448466,46504336,2989182,3726773,-3557409,,,
화일약품(주),61250,2011/09,99535296,31194071,68341225,71003913,3942327,21995958,5600832,12099866,59417594,48077021,3735579,4983615,1775071,,,
화일약품(주),61250,2012/09,110004116,36249493,73754624,74094763,4122544,27740996,4934132,19658425,68265645,56601586,3586916,5165658,-3606895,,,
화일약품(주),61250,2013/09,122146644,36070041,86076603,75203527,8271471,22503093,10025360,13140257,72018404,59951204,3915483,4926004,3445984,,,
화일약품(주),61250,2014/09,119782865,31644686,88138179,70102487,5544778,18990424,8774200,8096056,68492412,57748205,3079125,3954303,2979937,,,
화일약품(주),61250,2015/09,128894546,38810256,90084291,80714156,3736884,32229962,5419360,18287296,77794744,69098793,2357889,3337947,-7706828,,,
화일약품(주),61250,2016/09,135055169,32616567,102438602,80191324,7454081,21666879,6064520,10469349,86869478,75419374,8643793,11114493,8473622,,,
화일약품(주),61250,2017/09,124291233,25133003,99158230,76659979,6120397,16808736,4709680,8043152,79172693,67275203,2268241,2897515,1612028,,,
화일약품(주),61250,2018/09,123821289,23469090,100352199,80676559,13815585,22008052,1354840,6422935,76243975,64730404,4194929,5428181,5252607,,,
화일약품(주),61250,2019/09,120925760,19093782,101831978,77559247,10029812,18852872,0,6378868,77549318,67768711,2603036,3353235,3431951,,,
화일약품(주),61250,2020/09,153830686,13279335,140551351,108715667,28177971,12824110,0,6029707,99287289,87378863,3068191,4666370,-8859023,,,
화일약품(주),61250,2021/09,192882951,11848262,181034688,94775393,37581377,11390484,0,6000000,76010111,68437966,1678148,2112860,18153699,,,
효성오앤비(주),97870,2009/03,36019030,14597995,21421035,25269735,3492255,13812995,740000,9553006,16893358,11609244,-408803,-304280,799430,,,
효성오앤비(주),97870,2010/03,40694001,10830077,29863924,23477628,3485703,8549356,1040000,7171656,12526982,8510451,1435353,1648457,-2191917,,,
효성오앤비(주),97870,2011/03,41392791,8026027,33366764,25028917,7379220,6758290,0,4257566,15553480,8498491,3416198,4375837,3145079,,,
효성오앤비(주),97870,2012/03,52394449,14506885,37887564,33516578,5895870,12654348,0,10234236,19419615,11828765,2522083,3219757,-13416513,,,
효성오앤비(주),97870,2013/03,50108306,8227456,41880850,32111518,224535,6884980,0,4269509,18937925,11475260,3019005,3642615,9076663,,,
효성오앤비(주),97870,2014/03,58202104,10101792,48100311,40025819,6140672,8921466,0,6279831,21145008,12438725,3698556,4617083,8159670,,,
